,SNo,Date,RegionCode,RegionName,ProvinceCode,ProvinceName,ProvinceAbbreviation,Latitude,Longitude,TotalPositiveCases
39019,39019,2020-11-29T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,5009
5130,5130,2020-04-04T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,222
6665,6665,2020-04-16T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,194
6664,6664,2020-04-16T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,357
5132,5132,2020-04-04T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,57
33808,33808,2020-10-25T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,155
33807,33807,2020-10-25T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,216
33806,33806,2020-10-25T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,1354
33804,33804,2020-10-25T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,1189
32016,32016,2020-10-13T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,707
32017,32017,2020-10-13T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,376
32018,32018,2020-10-13T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,693
32019,32019,2020-10-13T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,155
32020,32020,2020-10-13T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,130
32165,32165,2020-10-14T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,718
5131,5131,2020-04-04T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,106
4747,4747,2020-04-01T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,94
39021,39021,2020-11-29T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,6135
32168,32168,2020-10-14T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,155
32318,32318,2020-10-15T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,131
32317,32317,2020-10-15T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,155
32316,32316,2020-10-15T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,754
6792,6792,2020-04-17T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,367
5000,5000,2020-04-03T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,203
5001,5001,2020-04-03T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,150
39171,39171,2020-11-30T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,1562
32315,32315,2020-10-15T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,386
32314,32314,2020-10-15T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,734
5002,5002,2020-04-03T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,218
5003,5003,2020-04-03T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,106
5004,5004,2020-04-03T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,54
33957,33957,2020-10-26T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,160
31871,31871,2020-10-12T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,130
33956,33956,2020-10-26T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,221
39170,39170,2020-11-30T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,6232
39169,39169,2020-11-30T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,2415
39168,39168,2020-11-30T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,5072
5256,5256,2020-04-05T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,230
33954,33954,2020-10-26T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,542
33953,33953,2020-10-26T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,1255
31867,31867,2020-10-12T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,702
31868,31868,2020-10-12T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,363
31869,31869,2020-10-12T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,671
31870,31870,2020-10-12T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,155
32169,32169,2020-10-14T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,131
39023,39023,2020-11-29T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,945
39022,39022,2020-11-29T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,1465
33955,33955,2020-10-26T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,1440
7179,7179,2020-04-20T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,117
7180,7180,2020-04-20T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,71
4746,4746,2020-04-01T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,201
30675,30675,2020-10-04T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,672
30676,30676,2020-10-04T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,342
30677,30677,2020-10-04T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,481
30678,30678,2020-10-04T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,149
32612,32612,2020-10-17T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,788
4488,4488,2020-03-30T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,184
4489,4489,2020-03-30T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,134
4490,4490,2020-03-30T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,190
4491,4491,2020-03-30T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,93
4492,4492,2020-03-30T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,44
1036,1036,2020-03-03T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,0
5388,5388,2020-04-06T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,60
30679,30679,2020-10-04T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,129
33510,33510,2020-10-23T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,150
7692,7692,2020-04-24T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,72
1035,1035,2020-03-03T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,0
1034,1034,2020-03-03T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,0
7690,7690,2020-04-24T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,248
7689,7689,2020-04-24T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,201
7688,7688,2020-04-24T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,439
907,907,2020-03-02T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,0
906,906,2020-03-02T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,0
34553,34553,2020-10-30T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,173
905,905,2020-03-02T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,0
904,904,2020-03-02T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,1
5387,5387,2020-04-06T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,111
30824,30824,2020-10-05T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,675
5386,5386,2020-04-06T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,243
7691,7691,2020-04-24T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,117
34552,34552,2020-10-30T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,240
33509,33509,2020-10-23T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,179
779,779,2020-03-01T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,0
6156,6156,2020-04-12T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,68
32616,32616,2020-10-17T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,134
776,776,2020-03-01T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,1
777,777,2020-03-01T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,0
4362,4362,2020-03-29T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,189
30526,30526,2020-10-03T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,664
4363,4363,2020-03-29T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,90
4364,4364,2020-03-29T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,39
33506,33506,2020-10-23T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,1036
32615,32615,2020-10-17T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,157
30527,30527,2020-10-03T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,341
30528,30528,2020-10-03T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,473
30529,30529,2020-10-03T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,147
780,780,2020-03-01T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,0
30530,30530,2020-10-03T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,129
32614,32614,2020-10-17T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,844
34702,34702,2020-10-31T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,179
7819,7819,2020-04-25T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,117
7818,7818,2020-04-25T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,249
7817,7817,2020-04-25T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,201
7816,7816,2020-04-25T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,447
34701,34701,2020-10-31T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,241
34700,34700,2020-10-31T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,1857
34699,34699,2020-10-31T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,801
34698,34698,2020-10-31T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,1589
32613,32613,2020-10-17T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,419
33508,33508,2020-10-23T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,1228
778,778,2020-03-01T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,0
7820,7820,2020-04-25T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,72
4360,4360,2020-03-29T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,171
30825,30825,2020-10-05T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,346
34551,34551,2020-10-30T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,1797
4620,4620,2020-03-31T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,44
34404,34404,2020-10-29T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,165
34403,34403,2020-10-29T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,238
31122,31122,2020-10-07T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,680
31123,31123,2020-10-07T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,348
31124,31124,2020-10-07T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,520
31125,31125,2020-10-07T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,151
31126,31126,2020-10-07T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,129
7308,7308,2020-04-21T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,71
7307,7307,2020-04-21T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,117
7306,7306,2020-04-21T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,243
7305,7305,2020-04-21T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,197
6284,6284,2020-04-13T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,68
33655,33655,2020-10-24T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,1127
32467,32467,2020-10-16T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,134
34401,34401,2020-10-29T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,679
7304,7304,2020-04-21T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,417
34400,34400,2020-10-29T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,1446
32466,32466,2020-10-16T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,155
32465,32465,2020-10-16T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,810
32464,32464,2020-10-16T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,410
31271,31271,2020-10-08T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,682
31272,31272,2020-10-08T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,350
31273,31273,2020-10-08T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,533
31274,31274,2020-10-08T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,153
31275,31275,2020-10-08T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,129
4744,4744,2020-04-01T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,188
4745,4745,2020-04-01T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,140
34402,34402,2020-10-29T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,1699
30826,30826,2020-10-05T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,493
4619,4619,2020-03-31T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,93
7433,7433,2020-04-22T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,197
34550,34550,2020-10-30T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,742
30827,30827,2020-10-05T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,149
30828,30828,2020-10-05T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,129
7564,7564,2020-04-23T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,71
7563,7563,2020-04-23T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,117
7562,7562,2020-04-23T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,248
7561,7561,2020-04-23T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,201
7560,7560,2020-04-23T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,430
34549,34549,2020-10-30T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,1513
5385,5385,2020-04-06T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,158
5384,5384,2020-04-06T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,243
1033,1033,2020-03-03T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,0
1032,1032,2020-03-03T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,1
7432,7432,2020-04-22T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,426
30973,30973,2020-10-06T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,679
30975,30975,2020-10-06T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,508
30976,30976,2020-10-06T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,150
6280,6280,2020-04-13T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,295
6281,6281,2020-04-13T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,183
6282,6282,2020-04-13T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,263
6283,6283,2020-04-13T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,117
4616,4616,2020-03-31T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,186
4617,4617,2020-03-31T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,139
4618,4618,2020-03-31T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,195
30977,30977,2020-10-06T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,129
7436,7436,2020-04-22T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,71
7435,7435,2020-04-22T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,117
7434,7434,2020-04-22T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,247
30974,30974,2020-10-06T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,346
33507,33507,2020-10-23T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,503
10760,10760,2020-05-18T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,467
9225,9225,2020-05-06T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,209
21887,21887,2020-08-06T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,121
21886,21886,2020-08-06T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,299
21885,21885,2020-08-06T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,218
21884,21884,2020-08-06T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,492
14984,14984,2020-06-20T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,468
14985,14985,2020-06-20T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,214
14986,14986,2020-06-20T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,281
14987,14987,2020-06-20T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,118
14988,14988,2020-06-20T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,84
21739,21739,2020-08-05T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,91
21738,21738,2020-08-05T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,121
21737,21737,2020-08-05T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,299
21736,21736,2020-08-05T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,218
21735,21735,2020-08-05T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,492
15112,15112,2020-06-21T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,468
15113,15113,2020-06-21T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,214
15114,15114,2020-06-21T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,287
15115,15115,2020-06-21T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,118
15116,15116,2020-06-21T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,84
21888,21888,2020-08-06T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,91
21590,21590,2020-08-04T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,91
14860,14860,2020-06-19T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,83
14858,14858,2020-06-19T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,279
22183,22183,2020-08-08T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,218
22182,22182,2020-08-08T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,493
39913,39913,2020-12-05T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,5791
14728,14728,2020-06-18T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,468
14729,14729,2020-06-18T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,214
14730,14730,2020-06-18T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,279
14731,14731,2020-06-18T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,119
14732,14732,2020-06-18T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,83
22037,22037,2020-08-07T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,91
22036,22036,2020-08-07T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,122
22035,22035,2020-08-07T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,300
22034,22034,2020-08-07T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,218
22033,22033,2020-08-07T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,493
39914,39914,2020-12-05T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,2580
39915,39915,2020-12-05T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,6706
39916,39916,2020-12-05T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,1736
39917,39917,2020-12-05T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,980
14856,14856,2020-06-19T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,468
14857,14857,2020-06-19T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,214
14859,14859,2020-06-19T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,119
21589,21589,2020-08-04T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,121
21588,21588,2020-08-04T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,299
21587,21587,2020-08-04T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,217
15499,15499,2020-06-24T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,118
15500,15500,2020-06-24T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,84
21143,21143,2020-08-01T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,91
21142,21142,2020-08-01T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,121
21141,21141,2020-08-01T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,298
21140,21140,2020-08-01T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,217
21139,21139,2020-08-01T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,492
15626,15626,2020-06-25T17:00:00,18,Calabria,78,Cosenza,CS,39.29308681,16.25609692,468
15627,15627,2020-06-25T17:00:00,18,Calabria,79,Catanzaro,CZ,38.90597598,16.59440194,214
15628,15628,2020-06-25T17:00:00,18,Calabria,80,Reggio di Calabria,RC,38.10922769,15.6434527,289
15629,15629,2020-06-25T17:00:00,18,Calabria,101,Crotone,KR,39.08036878,17.12538864,118
15630,15630,2020-06-25T17:00:00,18,Calabria,102,Vibo Valentia,VV,38.67624147,16.10157414,84
